iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,desc,271,True,0.5733333333333334,0.5014814814814815,0.5733333333333334,0.5214035087719299,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,desc,271,True,0.56,0.6241319942611191,0.56,0.5694946951987053,0.6016483516483517
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,desc,271,True,0.4533333333333333,0.6765079365079365,0.4533333333333333,0.4011739424080555,0.3956043956043956
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,desc,271,True,0.48,0.5588148148148148,0.48,0.4870458192191121,0.5058869701726845
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,desc,271,True,0.68,0.7016901408450704,0.68,0.5920000000000001,0.2339089481946625
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.4764521193092621
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.0
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,username,300,True,0.5866666666666667,0.5402222222222222,0.5866666666666667,0.5520757813082718,0.4764521193092621
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.6538461538461539
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,username,300,True,0.5866666666666667,0.5402222222222222,0.5866666666666667,0.5520757813082718,0.4764521193092621
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.5596546310832026
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.4764521193092621
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.4764521193092621
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,username,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.0
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,username,300,True,0.3466666666666667,0.1201777777777777,0.3466666666666667,0.1784818481848185,0.5
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,username,300,True,0.3466666666666667,0.1201777777777777,0.3466666666666667,0.1784818481848185,0.5
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,fullname,300,True,0.5066666666666667,0.4696491228070175,0.5066666666666667,0.4847407407407407,0.4340659340659341
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,fullname,300,True,0.56,0.4909677419354839,0.56,0.5124324324324324,0.2354788069073783
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,fullname,300,True,0.36,0.4534685598377281,0.36,0.3267532467532467,0.401098901098901
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,fullname,300,True,0.4133333333333333,0.5753184449958643,0.4133333333333333,0.363010752688172,0.4309262166405023
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,fullname,300,True,0.4266666666666667,0.5334934248141795,0.4266666666666667,0.4156272657039281,0.4615384615384614
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,fullname,300,True,0.4,0.5148148148148148,0.4,0.3732422226218306,0.3649921507064364
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,fullname,300,True,0.6,0.5059701492537314,0.6,0.5251521298174443,0.5400313971742544
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,fullname,300,True,0.56,0.4713636363636364,0.56,0.5000143506338197,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,fullname,300,True,0.6,0.4140845070422535,0.6,0.49,0.456043956043956
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,fullname,300,True,0.6533333333333333,0.4268444444444444,0.6533333333333333,0.5163440860215054,0.1350078492935635
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,fullname,300,True,0.5066666666666667,0.4696491228070175,0.5066666666666667,0.4847407407407407,0.3665620094191523
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,fullname,300,True,0.56,0.4713636363636364,0.56,0.5000143506338197,0.0722135007849293
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,desc_user,272,True,0.64,0.613711967545639,0.64,0.6174657683112366,0.6232339089481947
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,desc_user,272,True,0.5733333333333334,0.5014814814814815,0.5733333333333334,0.5214035087719299,0.3736263736263736
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,desc_user,272,True,0.4666666666666667,0.7898989898989899,0.4666666666666667,0.3987006496751624,0.6357927786499216
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,desc_user,272,True,0.4133333333333333,0.5997348484848485,0.4133333333333333,0.3514074074074074,0.3924646781789639
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,desc_user,272,True,0.52,0.6701234567901234,0.52,0.508,0.6640502354788069
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,desc_user,272,True,0.44,0.5866937119675457,0.44,0.4109090909090909,0.489795918367347
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,desc_user,272,True,0.6266666666666667,0.5590547263681592,0.6266666666666667,0.5568086544962813,0.4391679748822606
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,desc_user,272,True,0.5733333333333334,0.5014814814814815,0.5733333333333334,0.5214035087719299,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,desc_user,272,True,0.56,0.6241319942611191,0.56,0.5694946951987053,0.596938775510204
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,desc_user,272,True,0.4533333333333333,0.6765079365079365,0.4533333333333333,0.4011739424080555,0.3131868131868132
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,desc_user,272,True,0.48,0.5588148148148148,0.48,0.4870458192191121,0.5058869701726845
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,desc_user,272,True,0.68,0.7016901408450704,0.68,0.5920000000000001,0.2339089481946625
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,desc_fullname,300,True,0.56,0.5187423935091279,0.56,0.5324581612692892,0.5310047095761381
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,desc_fullname,300,True,0.4933333333333333,0.4474853801169591,0.4933333333333333,0.4663922241280732,0.3697017268445839
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,desc_fullname,300,True,0.56,0.7392727272727273,0.56,0.5463016639828234,0.706828885400314
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,desc_fullname,300,True,0.5066666666666667,0.6422069754145225,0.5066666666666667,0.4971676472336126,0.5781004709576139
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,desc_fullname,300,True,0.52,0.6925563909774436,0.52,0.5019225251076039,0.6624803767660911
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,desc_fullname,300,True,0.48,0.6059691252144083,0.48,0.4699875200570511,0.5580847723704867
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,desc_fullname,300,True,0.5866666666666667,0.5130871212121213,0.5866666666666667,0.530316511201467,0.4258241758241758
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,desc_fullname,300,True,0.4933333333333333,0.4474853801169591,0.4933333333333333,0.4663922241280732,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,desc_fullname,300,True,0.64,0.6248324514991181,0.64,0.6295889279074571,0.6424646781789639
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,desc_fullname,300,True,0.72,0.7348821548821549,0.72,0.672695652173913,0.858712715855573
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,desc_fullname,300,True,0.7333333333333333,0.8106280193236716,0.7333333333333333,0.6725988700564972,0.6145996860282574
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,desc_fullname,300,True,0.72,0.7583193277310925,0.72,0.6621289821289821,0.4638932496075353
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,user_fullname,300,True,0.5333333333333333,0.5290666666666667,0.5333333333333333,0.531115072291543,0.5223704866562009
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,user_fullname,300,True,0.5866666666666667,0.5503989181879649,0.5866666666666667,0.5607940302832717,0.3249607535321821
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,user_fullname,300,True,0.3866666666666666,0.5075555555555555,0.3866666666666666,0.3449903100775194,0.4262166405023547
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,user_fullname,300,True,0.4133333333333333,0.52,0.4133333333333333,0.3986666666666666,0.303767660910518
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,user_fullname,300,True,0.44,0.5460869565217391,0.44,0.4322222222222223,0.4791993720565148
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,user_fullname,300,True,0.4133333333333333,0.5422853279242732,0.4133333333333333,0.3828571428571428,0.4246467817896389
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,user_fullname,300,True,0.6133333333333333,0.5548106060606061,0.6133333333333333,0.5606186717691143,0.4368131868131868
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,user_fullname,300,True,0.6133333333333333,0.5742222222222222,0.6133333333333333,0.5809741179980608,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,user_fullname,300,True,0.6133333333333333,0.4174074074074074,0.6133333333333333,0.4967493112947658,0.455651491365777
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,user_fullname,300,True,0.6,0.4140845070422535,0.6,0.49,0.2708006279434851
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,user_fullname,300,True,0.4933333333333333,0.4613333333333334,0.4933333333333333,0.4749052396878483,0.3622448979591837
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,user_fullname,300,True,0.6,0.5407407407407407,0.6,0.5513157894736842,0.1664050235478806
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,desc_user_fullname,300,True,0.56,0.5187423935091279,0.56,0.5324581612692892,0.5310047095761381
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,desc_user_fullname,300,True,0.4933333333333333,0.4474853801169591,0.4933333333333333,0.4663922241280732,0.3697017268445839
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,desc_user_fullname,300,True,0.5333333333333333,0.7267056530214424,0.5333333333333333,0.5125217287058682,0.6821036106750393
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,desc_user_fullname,300,True,0.5066666666666667,0.6613333333333333,0.5066666666666667,0.4913079262837717,0.609105180533752
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,desc_user_fullname,300,True,0.52,0.6701234567901234,0.52,0.508,0.6640502354788069
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,desc_user_fullname,300,True,0.5066666666666667,0.6259477124183006,0.5066666666666667,0.5022783609084979,0.5722135007849294
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,desc_user_fullname,300,True,0.5866666666666667,0.5130871212121213,0.5866666666666667,0.530316511201467,0.4258241758241758
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,desc_user_fullname,300,True,0.4933333333333333,0.4474853801169591,0.4933333333333333,0.4663922241280732,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,desc_user_fullname,300,True,0.6266666666666667,0.6136763865065752,0.6266666666666667,0.6184313725490196,0.6342229199372056
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,desc_user_fullname,300,True,0.6933333333333334,0.6799810606060607,0.6933333333333334,0.6515251534720561,0.8335949764521193
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,desc_user_fullname,300,True,0.7333333333333333,0.8106280193236716,0.7333333333333333,0.6725988700564972,0.6145996860282574
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,desc_user_fullname,300,True,0.72,0.7583193277310925,0.72,0.6621289821289821,0.4638932496075353
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,numeric,11,True,0.7733333333333333,0.78103948025987,0.7733333333333333,0.7759362041467305,0.804552590266876
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,numeric,11,True,0.7733333333333333,0.7755555555555557,0.7733333333333333,0.7743033132334824,0.7794348508634222
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,numeric,11,True,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7645211930926217
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,numeric,11,True,0.7866666666666666,0.7821841052029731,0.7866666666666666,0.7819607843137254,0.7464678178963893
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,numeric,11,True,0.7066666666666667,0.6941139734582358,0.7066666666666667,0.6786666666666668,0.727629513343799
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,numeric,11,True,0.7066666666666667,0.6928248587570621,0.7066666666666667,0.6853262786596119,0.7315541601255886
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,numeric,11,True,0.7733333333333333,0.7878983382209189,0.7733333333333333,0.7771816638370119,0.6801412872841445
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,numeric,11,True,0.7866666666666666,0.7973333333333333,0.7866666666666666,0.7897467071935157,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,numeric,11,True,0.7333333333333333,0.7290849673202614,0.7333333333333333,0.7306666666666667,0.7943485086342229
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,numeric,11,True,0.6666666666666666,0.6637333333333334,0.6666666666666666,0.6650821944939592,0.7629513343799057
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,numeric,11,True,0.68,0.6658181818181819,0.68,0.668361204013378,0.694662480376766
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,numeric,11,True,0.6266666666666667,0.6136763865065752,0.6266666666666667,0.6184313725490196,0.6789638932496076
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,LogReg,desc+numeric,282,True,0.7733333333333333,0.7755555555555557,0.7733333333333333,0.7743033132334824,0.8014128728414444
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,LogReg,desc+numeric,282,True,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7731554160125587
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,DecisionTree,desc+numeric,282,True,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7645211930926217
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,DecisionTree,desc+numeric,282,True,0.8133333333333334,0.8234074074074073,0.8133333333333334,0.8160283687943262,0.8120094191522763
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,RandomForest,desc+numeric,282,True,0.72,0.7102222222222222,0.72,0.6965674647572164,0.7515698587127159
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,RandomForest,desc+numeric,282,True,0.68,0.6600847457627119,0.68,0.6567195767195767,0.6981946624803768
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,SVM,desc+numeric,282,True,0.7866666666666666,0.7912664640324215,0.7866666666666666,0.7883950617283951,0.7401883830455258
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,SVM,desc+numeric,282,True,0.7733333333333333,0.7755555555555557,0.7733333333333333,0.7743033132334824,
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,AdaBoost,desc+numeric,282,True,0.7066666666666667,0.7018300653594771,0.7066666666666667,0.7037333333333333,0.7990580847723705
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,AdaBoost,desc+numeric,282,True,0.72,0.7135785953177258,0.72,0.7155869872701556,0.7252747252747253
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5.0,XGBoost,desc+numeric,282,True,0.6933333333333334,0.6790350877192982,0.6933333333333334,0.6797037037037037,0.6821036106750392
5,locals_vs_diaspora,2,26,49,0,26,LOOCV,,XGBoost,desc+numeric,282,True,0.6266666666666667,0.6136763865065752,0.6266666666666667,0.6184313725490196,0.6789638932496076
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,LogReg,desc,271,True,0.454,0.5435398475928334,0.454,0.4369895256957676,0.5807442677800688
5,person_vs_organization,3,57,281,162,57,LOOCV,,LogReg,desc,271,True,0.468,0.5597165060359247,0.468,0.4556522207405983,0.4740030636368067
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,DecisionTree,desc,271,True,0.406,0.5175068868825686,0.406,0.3560732025333215,0.5200762635207042
5,person_vs_organization,3,57,281,162,57,LOOCV,,DecisionTree,desc,271,True,0.43,0.5424184829991282,0.43,0.3932675841384095,0.4661683457477378
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,RandomForest,desc,271,True,0.444,0.5266189053952451,0.444,0.41989260711485,0.5575537399258947
5,person_vs_organization,3,57,281,162,57,LOOCV,,RandomForest,desc,271,True,0.44,0.51971642460104,0.44,0.4195386156800534,0.4958369742190611
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,SVM,desc,271,True,0.452,0.5417049805688673,0.452,0.4291035664010189,0.5898081154934537
5,person_vs_organization,3,57,281,162,57,LOOCV,,SVM,desc,271,True,0.464,0.5715625668449198,0.464,0.4460243528374066,
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,AdaBoost,desc,271,True,0.47,0.4839284429855858,0.47,0.4588248447204969,0.5086637696571571
5,person_vs_organization,3,57,281,162,57,LOOCV,,AdaBoost,desc,271,True,0.56,0.3644157349896481,0.56,0.4221099476439791,0.7291164209432459
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,XGBoost,desc,271,True,0.398,0.5087532939572922,0.398,0.3354246559043898,0.5266628634535044
5,person_vs_organization,3,57,281,162,57,LOOCV,,XGBoost,desc,271,True,0.4,0.5101809803100126,0.4,0.3455493323408133,0.3516575689504303
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,LogReg,username,300,True,0.562,0.315844,0.562,0.4044097311139564,0.5012244605700471
5,person_vs_organization,3,57,281,162,57,LOOCV,,LogReg,username,300,True,0.562,0.315844,0.562,0.4044097311139564,0.1635388398043824
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,DecisionTree,username,300,True,0.24,0.1178699999999999,0.24,0.1564566173126484,0.4989465092831593
5,person_vs_organization,3,57,281,162,57,LOOCV,,DecisionTree,username,300,True,0.064,0.0076799999999999,0.064,0.0137142857142857,0.4776358379941098
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,RandomForest,username,300,True,0.198,0.11822,0.198,0.1380678768745067,0.4995382252594906
5,person_vs_organization,3,57,281,162,57,LOOCV,,RandomForest,username,300,True,0.18,0.1480995840469782,0.18,0.1425710178263369,0.508456531530831
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,SVM,username,300,True,0.562,0.315844,0.562,0.4044097311139564,0.4950439662468719
5,person_vs_organization,3,57,281,162,57,LOOCV,,SVM,username,300,True,0.562,0.315844,0.562,0.4044097311139564,
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,AdaBoost,username,300,True,0.562,0.315844,0.562,0.4044097311139564,0.4950439662468719
5,person_vs_organization,3,57,281,162,57,LOOCV,,AdaBoost,username,300,True,0.0,0.0,0.0,0.0,0.0821187214611872
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,XGBoost,username,300,True,0.514,0.419805,0.514,0.4505106769344588,0.5025686555391103
5,person_vs_organization,3,57,281,162,57,LOOCV,,XGBoost,username,300,True,0.0,0.0,0.0,0.0,0.134680473372781
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,LogReg,fullname,300,True,0.434,0.462683872983906,0.434,0.435033607452732,0.518397650921058
5,person_vs_organization,3,57,281,162,57,LOOCV,,LogReg,fullname,300,True,0.21,0.2322058823529411,0.21,0.2162690891763313,0.366704842249022
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,DecisionTree,fullname,300,True,0.29,0.5162690770403902,0.29,0.30188839800072,0.5399093344709367
5,person_vs_organization,3,57,281,162,57,LOOCV,,DecisionTree,fullname,300,True,0.294,0.4970812826724468,0.294,0.3041035181872392,0.4789193111583628
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,RandomForest,fullname,300,True,0.302,0.4781445682764832,0.302,0.3058196407696975,0.5311063247440377
5,person_vs_organization,3,57,281,162,57,LOOCV,,RandomForest,fullname,300,True,0.312,0.4932015749448769,0.312,0.3220876976884377,0.4844227299150219
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,SVM,fullname,300,True,0.436,0.4776611096456944,0.436,0.4363248230788797,0.5199933190809664
5,person_vs_organization,3,57,281,162,57,LOOCV,,SVM,fullname,300,True,0.4,0.504424139905731,0.4,0.3888456415601775,
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,AdaBoost,fullname,300,True,0.414,0.52693452043707,0.414,0.3905523196619238,0.524244484206483
5,person_vs_organization,3,57,281,162,57,LOOCV,,AdaBoost,fullname,300,True,0.36,0.4726994892747702,0.36,0.274155095316545,0.0997439375750227
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,XGBoost,fullname,300,True,0.406,0.5496747710330614,0.406,0.3590752183258927,0.5409288906726712
5,person_vs_organization,3,57,281,162,57,LOOCV,,XGBoost,fullname,300,True,0.406,0.5511518181818181,0.406,0.360554727410186,0.5157865511644302
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,LogReg,desc_user,272,True,0.456,0.5448107723577237,0.456,0.4383149829505772,0.5830197213957438
5,person_vs_organization,3,57,281,162,57,LOOCV,,LogReg,desc_user,272,True,0.472,0.5629308957471598,0.472,0.4590967822314719,0.4780168527775251
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,DecisionTree,desc_user,272,True,0.4,0.5027212918660287,0.4,0.3392291299455282,0.5167978079300809
5,person_vs_organization,3,57,281,162,57,LOOCV,,DecisionTree,desc_user,272,True,0.412,0.5159414893617021,0.412,0.3681147603369546,0.455960913944625
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,RandomForest,desc_user,272,True,0.432,0.5066198997852541,0.432,0.4021814868519026,0.5581437716064281
5,person_vs_organization,3,57,281,162,57,LOOCV,,RandomForest,desc_user,272,True,0.438,0.5077271317022385,0.438,0.4142416279916041,0.4918813553264288
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,SVM,desc_user,272,True,0.452,0.5417049805688673,0.452,0.4291035664010189,0.591889151465128
5,person_vs_organization,3,57,281,162,57,LOOCV,,SVM,desc_user,272,True,0.466,0.5644654285714286,0.466,0.4477269199952519,
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,AdaBoost,desc_user,272,True,0.47,0.4839284429855858,0.47,0.4588248447204969,0.5048098883786182
5,person_vs_organization,3,57,281,162,57,LOOCV,,AdaBoost,desc_user,272,True,0.56,0.3644157349896481,0.56,0.4221099476439791,0.728204008533123
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,XGBoost,desc_user,272,True,0.398,0.5087532939572922,0.398,0.3354246559043898,0.5274097029783043
5,person_vs_organization,3,57,281,162,57,LOOCV,,XGBoost,desc_user,272,True,0.4,0.5101809803100126,0.4,0.3455493323408133,0.3516561664633532
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,LogReg,desc_fullname,300,True,0.43,0.46556927867151,0.43,0.4362964238754891,0.5589108429298032
5,person_vs_organization,3,57,281,162,57,LOOCV,,LogReg,desc_fullname,300,True,0.454,0.5082306001369407,0.454,0.4535181031416633,0.5237558579527909
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,DecisionTree,desc_fullname,300,True,0.412,0.4881193138379204,0.412,0.3945010204360743,0.5188827066115967
5,person_vs_organization,3,57,281,162,57,LOOCV,,DecisionTree,desc_fullname,300,True,0.448,0.5273423868222495,0.448,0.4360881643943885,0.4851545205003722
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,RandomForest,desc_fullname,300,True,0.452,0.5017457200167934,0.452,0.445161137501652,0.5658933975336355
5,person_vs_organization,3,57,281,162,57,LOOCV,,RandomForest,desc_fullname,300,True,0.468,0.5128969721128772,0.468,0.4634042303172738,0.5301333672199094
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,SVM,desc_fullname,300,True,0.432,0.484892291443814,0.432,0.4292022119415303,0.5259100659964858
5,person_vs_organization,3,57,281,162,57,LOOCV,,SVM,desc_fullname,300,True,0.41,0.4554978108063333,0.41,0.4075469387755102,
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,AdaBoost,desc_fullname,300,True,0.384,0.4596896029547553,0.384,0.353041046471747,0.5250383259555621
5,person_vs_organization,3,57,281,162,57,LOOCV,,AdaBoost,desc_fullname,300,True,0.548,0.4658887293610911,0.548,0.4814192817491786,0.6582154457405225
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,XGBoost,desc_fullname,300,True,0.404,0.4891016428512657,0.404,0.3669576566926612,0.5278139544933046
5,person_vs_organization,3,57,281,162,57,LOOCV,,XGBoost,desc_fullname,300,True,0.428,0.5207788457093386,0.428,0.3970739339499359,0.433915120286672
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,LogReg,user_fullname,300,True,0.508,0.4436946778711484,0.508,0.4395160951536415,0.5203116386361372
5,person_vs_organization,3,57,281,162,57,LOOCV,,LogReg,user_fullname,300,True,0.498,0.4217493263530679,0.498,0.42771,0.3752620024563498
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,DecisionTree,user_fullname,300,True,0.276,0.4556049637473854,0.276,0.2927563481294825,0.5198890491527959
5,person_vs_organization,3,57,281,162,57,LOOCV,,DecisionTree,user_fullname,300,True,0.23,0.3562156864903138,0.23,0.2173109394198723,0.4457761382086821
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,RandomForest,user_fullname,300,True,0.294,0.4499277506408086,0.294,0.3133089682557702,0.5302605443760147
5,person_vs_organization,3,57,281,162,57,LOOCV,,RandomForest,user_fullname,300,True,0.256,0.3834672282720361,0.256,0.2506556237729194,0.5012523308761907
5,person_vs_organization,3,57,281,162,57,K-Fold,5.0,SVM,user_fullname,300,True,0.422,0.4691507858083945,0.422,0.4240227102760356,0.5558652567630891
