iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
7,target_population,3,270,196,174,174,K-Fold,5.0,RandomForest,user_fullname,300,True,0.36875,0.3826732255017978,0.36875,0.3555866424847445,0.5641220686888605
7,target_population,3,270,196,174,174,LOOCV,,RandomForest,user_fullname,300,True,0.3984375,0.4766938025210084,0.3984375,0.3539232336956521,0.52090471305533
7,target_population,3,270,196,174,174,K-Fold,5.0,SVM,user_fullname,300,True,0.471875,0.4493826148078724,0.471875,0.4083727117808931,0.5774062367088119
7,target_population,3,270,196,174,174,LOOCV,,SVM,user_fullname,300,True,0.478125,0.4546712737027178,0.478125,0.4144671336779387,
7,target_population,3,270,196,174,174,K-Fold,5.0,AdaBoost,user_fullname,300,True,0.3765625,0.3671543521907537,0.3765625,0.3660944804968251,0.5415539286939837
7,target_population,3,270,196,174,174,LOOCV,,AdaBoost,user_fullname,300,True,0.446875,0.4074008165919931,0.446875,0.3908044626471509,0.7322257816426944
7,target_population,3,270,196,174,174,K-Fold,5.0,XGBoost,user_fullname,300,True,0.45,0.4180920517519982,0.45,0.3712248323763738,0.5431031526094228
7,target_population,3,270,196,174,174,LOOCV,,XGBoost,user_fullname,300,True,0.4640625,0.4417181158550541,0.4640625,0.3870761966128834,0.351421018322507
7,target_population,3,270,196,174,174,K-Fold,5.0,LogReg,desc_user_fullname,300,True,0.465625,0.5126205095411743,0.465625,0.4669806549427709,0.6451704474055602
7,target_population,3,270,196,174,174,LOOCV,,LogReg,desc_user_fullname,300,True,0.475,0.5227806597791335,0.475,0.4779940614876697,0.6142105245669489
7,target_population,3,270,196,174,174,K-Fold,5.0,DecisionTree,desc_user_fullname,300,True,0.4125,0.4932757072294567,0.4125,0.4026522183015212,0.5908405241682133
7,target_population,3,270,196,174,174,LOOCV,,DecisionTree,desc_user_fullname,300,True,0.396875,0.4674866526874358,0.396875,0.3895822891818504,0.5240355611781309
7,target_population,3,270,196,174,174,K-Fold,5.0,RandomForest,desc_user_fullname,300,True,0.4265625,0.491331121804493,0.4265625,0.4237297894060587,0.6229164476641341
7,target_population,3,270,196,174,174,LOOCV,,RandomForest,desc_user_fullname,300,True,0.4390625,0.497855918799179,0.4390625,0.4383467818851922,0.6011704220314735
7,target_population,3,270,196,174,174,K-Fold,5.0,SVM,desc_user_fullname,300,True,0.4625,0.5132554579339723,0.4625,0.4653182751540041,0.6363212286857673
7,target_population,3,270,196,174,174,LOOCV,,SVM,desc_user_fullname,300,True,0.4609375,0.5103236654916865,0.4609375,0.4622164512408414,
7,target_population,3,270,196,174,174,K-Fold,5.0,AdaBoost,desc_user_fullname,300,True,0.3546875,0.4359237132352941,0.3546875,0.3408119404503527,0.5726415949546649
7,target_population,3,270,196,174,174,LOOCV,,AdaBoost,desc_user_fullname,300,True,0.3453125,0.3391554084383975,0.3453125,0.3084421857408747,0.4617184962591346
7,target_population,3,270,196,174,174,K-Fold,5.0,XGBoost,desc_user_fullname,300,True,0.4078125,0.486088061844083,0.4078125,0.3932123348801427,0.6007233849998068
7,target_population,3,270,196,174,174,LOOCV,,XGBoost,desc_user_fullname,300,True,0.4140625,0.4844941073587585,0.4140625,0.4007625265814208,0.531526631916251
7,target_population,3,270,196,174,174,K-Fold,5.0,LogReg,numeric,11,True,0.553125,0.5768494438476665,0.553125,0.5503191757837506,0.7346697079321812
7,target_population,3,270,196,174,174,LOOCV,,LogReg,numeric,11,True,0.5515625,0.5776178619931707,0.5515625,0.5475327123441293,0.7351120084676952
7,target_population,3,270,196,174,174,K-Fold,5.0,DecisionTree,numeric,11,True,0.4890625,0.4908969114020171,0.4890625,0.4897464550000419,0.6106561497119436
7,target_population,3,270,196,174,174,LOOCV,,DecisionTree,numeric,11,True,0.478125,0.4782714095221977,0.478125,0.47799337854748,0.5991696632254572
7,target_population,3,270,196,174,174,K-Fold,5.0,RandomForest,numeric,11,True,0.565625,0.5646521587598128,0.565625,0.5644768416498477,0.7187330129552836
7,target_population,3,270,196,174,174,LOOCV,,RandomForest,numeric,11,True,0.56875,0.568319637695819,0.56875,0.5681654040124398,0.7222745210339094
7,target_population,3,270,196,174,174,K-Fold,5.0,SVM,numeric,11,True,0.5546875,0.5805199918615866,0.5546875,0.551213852217826,0.7268843249768009
7,target_population,3,270,196,174,174,LOOCV,,SVM,numeric,11,True,0.5421875,0.5619308536793944,0.5421875,0.5351339388160694,
7,target_population,3,270,196,174,174,K-Fold,5.0,AdaBoost,numeric,11,True,0.546875,0.5540934373825529,0.546875,0.5476773652101483,0.7195970172157136
7,target_population,3,270,196,174,174,LOOCV,,AdaBoost,numeric,11,True,0.59375,0.601882852898485,0.59375,0.5929379344765382,0.7396750848219463
7,target_population,3,270,196,174,174,K-Fold,5.0,XGBoost,numeric,11,True,0.5578125,0.5548947368421053,0.5578125,0.5548682127382359,0.7201102292609132
7,target_population,3,270,196,174,174,LOOCV,,XGBoost,numeric,11,True,0.584375,0.5829068675640251,0.584375,0.5826377538905225,0.721323793280942
7,target_population,3,270,196,174,174,K-Fold,5.0,LogReg,desc+numeric,311,True,0.565625,0.5871896398307384,0.565625,0.5647109102599619,0.7431262113105596
7,target_population,3,270,196,174,174,LOOCV,,LogReg,desc+numeric,311,True,0.565625,0.5852132787861514,0.565625,0.564165945068603,0.7433078384178169
7,target_population,3,270,196,174,174,K-Fold,5.0,DecisionTree,desc+numeric,311,True,0.5,0.5000479137406366,0.5,0.4999921289245548,0.6167623632215907
7,target_population,3,270,196,174,174,LOOCV,,DecisionTree,desc+numeric,311,True,0.4875,0.4868490486472397,0.4875,0.4869756673564605,0.6055011019603294
7,target_population,3,270,196,174,174,K-Fold,5.0,RandomForest,desc+numeric,311,True,0.5640625,0.5642464169356767,0.5640625,0.5639591653202036,0.7340519365261183
7,target_population,3,270,196,174,174,LOOCV,,RandomForest,desc+numeric,311,True,0.5875,0.5866838469989445,0.5875,0.5862818542437143,0.7364231796509493
7,target_population,3,270,196,174,174,K-Fold,5.0,SVM,desc+numeric,311,True,0.559375,0.5898456141573275,0.559375,0.5561871751812187,0.7339152759250667
7,target_population,3,270,196,174,174,LOOCV,,SVM,desc+numeric,311,True,0.5546875,0.5774060621015649,0.5546875,0.5489854123796156,
7,target_population,3,270,196,174,174,K-Fold,5.0,AdaBoost,desc+numeric,311,True,0.5359375,0.5387144996586248,0.5359375,0.5362723339033822,0.7188973977665972
7,target_population,3,270,196,174,174,LOOCV,,AdaBoost,desc+numeric,311,True,0.56875,0.5751283001853777,0.56875,0.568408165458384,0.7260692428614236
7,target_population,3,270,196,174,174,K-Fold,5.0,XGBoost,desc+numeric,311,True,0.5546875,0.5524480438926384,0.5546875,0.5527418524453938,0.7259191037872637
7,target_population,3,270,196,174,174,LOOCV,,XGBoost,desc+numeric,311,True,0.565625,0.5636176914204596,0.565625,0.5639017556968695,0.7257870135425124
7,target_population,2,270,196,0,196,K-Fold,5.0,LogReg,desc,300,True,0.5600858369098712,0.5635610285731577,0.5600858369098712,0.5615158514746498,0.6120464852607709
7,target_population,2,270,196,0,196,LOOCV,,LogReg,desc,300,True,0.5965665236051502,0.5830279006390404,0.5965665236051502,0.5749116384751325,0.5326530612244897
7,target_population,2,270,196,0,196,K-Fold,5.0,DecisionTree,desc,300,True,0.4742489270386266,0.554042806403654,0.4742489270386266,0.4247502661761235,0.515551776266062
7,target_population,2,270,196,0,196,LOOCV,,DecisionTree,desc,300,True,0.4785407725321888,0.5520767663065145,0.4785407725321888,0.4369062641830498,0.3958427815570672
7,target_population,2,270,196,0,196,K-Fold,5.0,RandomForest,desc,300,True,0.5407725321888412,0.6078171260700925,0.5407725321888412,0.5234834424830884,0.5923563869992441
7,target_population,2,270,196,0,196,LOOCV,,RandomForest,desc,300,True,0.5343347639484979,0.6040236846107242,0.5343347639484979,0.5145758495221094,0.503665910808768
