iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
2,target_population,3,100,43,57,43,K-Fold,5,LogReg,user_fullname,300,True,0.49,0.41368464052287585,0.49,0.4000527969166601,0.550501133579796
2,target_population,3,100,43,57,43,K-Fold,5,LogReg,user_fullname,300,False,0.49,0.25257731958762886,0.49,0.33333333333333326,0.5570550665894616
2,target_population,3,100,43,57,43,LOOCV,,LogReg,user_fullname,300,True,0.495,0.46224493455262683,0.495,0.4108886058179738,0.31534305376152505
2,target_population,3,100,43,57,43,LOOCV,,LogReg,user_fullname,300,False,0.49,0.25257731958762886,0.49,0.33333333333333326,0.3173691171885439
2,target_population,3,100,43,57,43,K-Fold,5,DecisionTree,user_fullname,300,True,0.265,0.46693452380952377,0.265,0.21804576421800947,0.5418417141775421
2,target_population,3,100,43,57,43,K-Fold,5,DecisionTree,user_fullname,300,False,0.49,0.4600350616234594,0.49,0.3817005592272496,0.5423638702062269
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,user_fullname,300,True,0.25,0.3729482792656445,0.25,0.19757291666666668,0.7018069696227339
2,target_population,3,100,43,57,43,LOOCV,,DecisionTree,user_fullname,300,False,0.475,0.359864810330912,0.475,0.3676553008711474,0.4758301111309072
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,user_fullname,300,True,0.28,0.43013354700854706,0.28,0.24467304850042068,0.5194590285510668
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,user_fullname,300,False,0.495,0.4707507892659827,0.495,0.38648168068586214,0.5355112378067792
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,user_fullname,300,True,0.27,0.3954581447963801,0.27,0.24162816936403783,0.5414008952830609
2,target_population,3,100,43,57,43,LOOCV,,RandomForest,user_fullname,300,False,0.475,0.34636612021857927,0.475,0.35099743013170576,0.47985448198298514
2,target_population,3,100,43,57,43,K-Fold,5,SVM,user_fullname,300,True,0.5,0.4362602339181286,0.5,0.4094195431602847,0.4452553494276424
2,target_population,3,100,43,57,43,K-Fold,5,SVM,user_fullname,300,False,0.47,0.24867724867724866,0.47,0.3252595155709342,0.4374430069930069
2,target_population,3,100,43,57,43,LOOCV,,SVM,user_fullname,300,True,0.505,0.4793779069767442,0.505,0.41373705379587733,0.24165005344973498
2,target_population,3,100,43,57,43,LOOCV,,SVM,user_fullname,300,False,0.485,0.25392670157068065,0.485,0.33333333333333326,0.2530423010110908
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,user_fullname,300,True,0.445,0.405625,0.445,0.40047678103899687,0.49952515812213266
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,user_fullname,300,False,0.49,0.30375,0.49,0.3456298683857104,0.5046317513696494
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,user_fullname,300,True,0.055,0.09452898550724637,0.055,0.06573556236283302,0.14333385372589194
2,target_population,3,100,43,57,43,LOOCV,,AdaBoost,user_fullname,300,False,0.47,0.2422680412371134,0.47,0.3197278911564626,0.48405610663222126
