iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC,n_labeled_users
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,numeric,11,True,0.6498599439775911,0.653535772959506,0.6498599439775911,0.6510841223552489,0.730872741253364,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,numeric,11,False,0.6694677871148459,0.6662665066026411,0.6694677871148459,0.6615223012281836,0.7303601179033705,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,numeric,11,True,0.6554621848739496,0.6569829254772961,0.6554621848739496,0.6560944500992214,0.6503267973856208,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,numeric,11,False,0.6162464985994398,0.620091711649907,0.6162464985994398,0.6175881981013527,0.6127450980392157,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,numeric,11,True,0.6722689075630253,0.6699405736746058,0.6722689075630253,0.6704606263038365,0.7210207612456747,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,numeric,11,False,0.7030812324929971,0.7012610837438423,0.7030812324929971,0.697662577670498,0.7511534025374856,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,numeric,11,True,0.6498599439775911,0.6578238983552721,0.6498599439775911,0.6516030492988035,0.7206843521722415,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,numeric,11,False,0.6582633053221288,0.685131195335277,0.6582633053221288,0.6179479824058137,0.690407535563245,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,numeric,11,True,0.7030812324929971,0.7054125998225377,0.7030812324929971,0.703894449499545,0.7997885428681277,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,numeric,11,False,0.7058823529411765,0.7036363636363636,0.7058823529411765,0.7022451232977548,0.784041394335512,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,numeric,11,True,0.6834733893557423,0.6823169717906559,0.6834733893557423,0.6827604514411204,0.7291746764065102,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,numeric,11,False,0.6862745098039216,0.6849368318756074,0.6862745098039216,0.6854106280193237,0.7313853646033577,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,numeric+iran,31,True,0.7591036414565826,0.758043416437577,0.7591036414565826,0.757003438981318,0.8213828014866078,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,numeric+iran,31,False,0.7535014005602241,0.7590930757911752,0.7535014005602241,0.7459720730397422,0.8209022170959887,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,numeric+iran,31,True,0.6778711484593838,0.6771290545203589,0.6778711484593838,0.6774521039173781,0.6699346405228759,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,numeric+iran,31,False,0.6610644257703081,0.6632342277012327,0.6610644257703081,0.6618961496304879,0.6568627450980392,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,numeric+iran,31,True,0.7507002801120448,0.7493745885450953,0.7507002801120448,0.7490187858075141,0.8206459054209919,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,numeric+iran,31,False,0.7563025210084033,0.7552521008403361,0.7563025210084033,0.7540088976767177,0.8235133922850185,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,numeric+iran,31,True,0.7535014005602241,0.7571428571428572,0.7535014005602241,0.7470613470613472,0.7823593489683455,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,numeric+iran,31,False,0.742296918767507,0.7478419185736258,0.742296918767507,0.7338239538239539,0.7626874279123415,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,numeric+iran,31,True,0.7507002801120448,0.7493745885450953,0.7507002801120448,0.7490187858075141,0.8282231193130847,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,numeric+iran,31,False,0.7647058823529411,0.7667292057535959,0.7647058823529411,0.7599761762954139,0.8284153530693323,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,numeric+iran,31,True,0.7254901960784313,0.7243926141885326,0.7254901960784313,0.7247342995169082,0.8125720876585927,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,numeric+iran,31,False,0.742296918767507,0.7410911794776466,0.742296918767507,0.7413157312486173,0.8129084967320261,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,desc+numeric,282,True,0.6666666666666666,0.6669438935448787,0.6666666666666666,0.6668000544222042,0.7449058054594386,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,desc+numeric,282,False,0.6862745098039216,0.6846153846153846,0.6862745098039216,0.6780780780780781,0.7442329873125721,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,desc+numeric,282,True,0.6610644257703081,0.6613460431194421,0.6610644257703081,0.6612000553368632,0.6544117647058822,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,desc+numeric,282,False,0.6414565826330533,0.6433608320400773,0.6414565826330533,0.6422284183478214,0.6364379084967321,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,desc+numeric,282,True,0.6554621848739496,0.6557481926940055,0.6554621848739496,0.6556000562515222,0.7324907087017813,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,desc+numeric,282,False,0.7002801120448179,0.6982065553494126,0.7002801120448179,0.6950791885163409,0.7424708445469692,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,desc+numeric,282,True,0.6442577030812325,0.6495653817082389,0.6442577030812325,0.645780463858512,0.724240676662822,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,desc+numeric,282,False,0.6778711484593838,0.6917706683560343,0.6778711484593838,0.6530829806270663,0.7238722286300141,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,desc+numeric,282,True,0.7170868347338936,0.7168622776453328,0.7170868347338936,0.7169689022749265,0.8026880686915289,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,desc+numeric,282,False,0.6946778711484594,0.6956043956043956,0.6946778711484594,0.6842733451283948,0.7755190311418686,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,desc+numeric,282,True,0.6862745098039216,0.6845803513337669,0.6862745098039216,0.6850800206504903,0.7320902217095989,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,desc+numeric,282,False,0.6778711484593838,0.6762875506626723,0.6778711484593838,0.6768171587448696,0.7217416378316032,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,desc+numeric+iran,302,True,0.7507002801120448,0.74992784992785,0.7507002801120448,0.747617294985716,0.8270216583365374,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,desc+numeric+iran,302,False,0.7591036414565826,0.7641599507212153,0.7591036414565826,0.7522875692007611,0.8263488401896706,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,desc+numeric+iran,302,True,0.6862745098039216,0.687388535031847,0.6862745098039216,0.6867454487384222,0.6813725490196079,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,desc+numeric+iran,302,False,0.6862745098039216,0.6880121974461597,0.6862745098039216,0.6869498660543437,0.68218954248366,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,desc+numeric+iran,302,True,0.7563025210084033,0.7552981330167592,0.7563025210084033,0.7555051548765535,0.8287357426630783,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,desc+numeric+iran,302,False,0.7591036414565826,0.758043416437577,0.7591036414565826,0.757003438981318,0.8394207356145073,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,desc+numeric+iran,302,True,0.7591036414565826,0.7631868131868131,0.7591036414565826,0.7528099528099529,0.806324490580546,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,desc+numeric+iran,302,False,0.7450980392156863,0.7494043751353693,0.7450980392156863,0.7376014880727949,0.7783224400871459,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,desc+numeric+iran,302,True,0.742296918767507,0.740969540969541,0.742296918767507,0.7396881287726358,0.826685249263104,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,desc+numeric+iran,302,False,0.7703081232492998,0.7752747252747253,0.7703081232492998,0.7643071643071644,0.8268614635396643,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,desc+numeric+iran,302,True,0.742296918767507,0.7413022351797863,0.742296918767507,0.7415873015873016,0.8197808535178778,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,desc+numeric+iran,302,False,0.7450980392156863,0.7437274811660662,0.7450980392156863,0.7436915982363174,0.8154235550429322,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,tweets+numeric+iran,331,True,0.7815126050420168,0.7819746962488298,0.7815126050420168,0.7786392775256188,0.8354158656926823,500
5,target_population,2,204,153,0,153,K-Fold,5,LogReg,tweets+numeric+iran,331,False,0.7759103641456583,0.7879092122830441,0.7759103641456583,0.7674396088493004,0.8360246059207997,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,tweets+numeric+iran,331,True,0.711484593837535,0.7112552723271593,0.711484593837535,0.7113643260823508,0.7050653594771242,500
5,target_population,2,204,153,0,153,K-Fold,5,DecisionTree,tweets+numeric+iran,331,False,0.7142857142857143,0.7131195335276967,0.7142857142857143,0.7134989648033128,0.7058823529411764,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,tweets+numeric+iran,331,True,0.8207282913165266,0.8240817723871472,0.8207282913165266,0.8177748518762343,0.8579072151736511,500
5,target_population,2,204,153,0,153,K-Fold,5,RandomForest,tweets+numeric+iran,331,False,0.803921568627451,0.8143043667488757,0.803921568627451,0.7979323308270676,0.8579072151736512,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,tweets+numeric+iran,331,True,0.7927170868347339,0.8105867834481856,0.7927170868347339,0.7837891843418591,0.8160963731897988,500
5,target_population,2,204,153,0,153,K-Fold,5,SVM,tweets+numeric+iran,331,False,0.7871148459383753,0.8084163898117386,0.7871148459383753,0.7767470624613482,0.7759515570934257,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,tweets+numeric+iran,331,True,0.7843137254901961,0.7851236868858014,0.7843137254901961,0.7813040590950455,0.84480328078944,500
5,target_population,2,204,153,0,153,K-Fold,5,AdaBoost,tweets+numeric+iran,331,False,0.7955182072829131,0.804402982765556,0.7955182072829131,0.7895044904320223,0.8622004357298474,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,tweets+numeric+iran,331,True,0.7591036414565826,0.7579429915878515,0.7591036414565826,0.7579159816001921,0.8372420863770345,500
5,target_population,2,204,153,0,153,K-Fold,5,XGBoost,tweets+numeric+iran,331,False,0.7563025210084033,0.755155935613682,0.7563025210084033,0.7552399638730575,0.8357682942458029,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,numeric,11,True,0.63,0.8303044446573622,0.63,0.6987945213763078,0.7556515647365909,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,numeric,11,False,0.878,0.8301017572237335,0.878,0.8482350714162794,0.755247714315118,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,numeric,11,True,0.816,0.8265440272894817,0.816,0.8210552922590837,0.6772437246812054,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,numeric,11,False,0.794,0.7955947902578732,0.794,0.7945429546366921,0.631270126395165,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,numeric,11,True,0.848,0.8417814990416624,0.848,0.8447628898681951,0.7625430924247102,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,numeric,11,False,0.878,0.8245550847457627,0.878,0.8450005067396371,0.7559940975048416,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,numeric,11,True,0.63,0.8473721794799414,0.63,0.7055305466767268,0.7470261075715475,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,numeric,11,False,0.878,0.8307478902953587,0.878,0.8452294939582794,0.6649319573007006,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,numeric,11,True,0.672,0.8242840531242193,0.672,0.7291048237344449,0.7446593237718339,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,numeric,11,False,0.87,0.8300943396226416,0.87,0.8354548763940828,0.7569521511502803,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,numeric,11,True,0.852,0.8249732168351321,0.852,0.836395881006865,0.7321365715194552,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,numeric,11,False,0.864,0.8259288793103449,0.864,0.8372934938688219,0.734150926866691,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,numeric+iran,31,True,0.704,0.8411342737474317,0.704,0.756440742275235,0.7319171001150748,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,numeric+iran,31,False,0.872,0.8442756908289948,0.872,0.8545681517695171,0.7775604614218753,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,numeric+iran,31,True,0.804,0.8083548387096774,0.804,0.806014714204867,0.6316857054646495,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,numeric+iran,31,False,0.818,0.8218642933999228,0.818,0.8198667564066723,0.6669673580510257,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,numeric+iran,31,True,0.854,0.8541408114558473,0.854,0.8511547373111354,0.8160056338001815,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,numeric+iran,31,False,0.884,0.8343168880455407,0.884,0.8555529985108975,0.815895303638422,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,numeric+iran,31,True,0.652,0.8279097135345557,0.652,0.7188484958884147,0.7225489060409591,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,numeric+iran,31,False,0.858,0.8224652928416485,0.858,0.8350453519392571,0.6701412385042147,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,numeric+iran,31,True,0.782,0.8555333333333333,0.782,0.8132128112712975,0.796670052859562,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,numeric+iran,31,False,0.884,0.8617777777777779,0.884,0.8621405117979396,0.7922320416888865,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,numeric+iran,31,True,0.866,0.8487374149659864,0.866,0.8559654267603557,0.7963519488805936,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,numeric+iran,31,False,0.88,0.8517044638623585,0.88,0.8605645196254177,0.79943875906331,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,desc+numeric,282,True,0.726,0.8424134149518104,0.726,0.7721184964694305,0.75408978603572,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,desc+numeric,282,False,0.878,0.8335062877674343,0.878,0.8479603571428571,0.7689331866363542,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,desc+numeric,282,True,0.806,0.8163613157894737,0.806,0.8110652084720068,0.6494684105644278,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,desc+numeric,282,False,0.822,0.8130330261136712,0.822,0.8171594304647622,0.6524568001721445,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,desc+numeric,282,True,0.86,0.8311867040448537,0.86,0.8421654213940903,0.7717444450681561,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,desc+numeric,282,False,0.874,0.8258575380359613,0.874,0.834839803189126,0.7821872089215715,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,desc+numeric,282,True,0.738,0.849413243553749,0.738,0.7843913568386002,0.7312444705155912,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,desc+numeric,282,False,0.872,0.8246627906976743,0.872,0.8396427983036886,0.6666533060147632,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,desc+numeric,282,True,0.666,0.8188546195652173,0.666,0.7207213650290226,0.7178106388990242,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,desc+numeric,282,False,0.88,0.8501724760501105,0.88,0.8518906989846681,0.7492016254549196,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,desc+numeric,282,True,0.86,0.831988508621252,0.86,0.8431029400698198,0.7494073501922591,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,desc+numeric,282,False,0.864,0.8259288793103449,0.864,0.8372934938688219,0.7377902236941817,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,desc+numeric+iran,302,True,0.73,0.8360588134205608,0.73,0.7734124621899576,0.7379048284637046,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,desc+numeric+iran,302,False,0.876,0.8508752102523027,0.876,0.8593129785075178,0.7900974614312312,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,desc+numeric+iran,302,True,0.79,0.8043349315962391,0.79,0.7965834908222006,0.6404916407046695,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,desc+numeric+iran,302,False,0.808,0.8261603065312951,0.808,0.8164629181036711,0.6895369876598652,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,desc+numeric+iran,302,True,0.846,0.8460396253116788,0.846,0.8423762046744254,0.828895271454901,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,desc+numeric+iran,302,False,0.882,0.8321107850330154,0.882,0.8511479730697608,0.8427187538241319,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,desc+numeric+iran,302,True,0.74,0.820765684180702,0.74,0.7755285732060648,0.7271835953857811,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,desc+numeric+iran,302,False,0.86,0.8300554339897885,0.86,0.8406089152960762,0.7236745875550814,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,desc+numeric+iran,302,True,0.774,0.8485875783020125,0.774,0.8037765492716672,0.7776828426281961,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,desc+numeric+iran,302,False,0.88,0.8492007797270954,0.88,0.8563916887709991,0.7848806722987829,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,desc+numeric+iran,302,True,0.852,0.8398092592592593,0.852,0.8456848060535342,0.8034356990092341,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,desc+numeric+iran,302,False,0.878,0.8492146677781252,0.878,0.8580543975165824,0.8035211586067529,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,tweets+numeric+iran,331,True,0.714,0.8419438596491229,0.714,0.7650595267598349,0.7352296103361493,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,LogReg,tweets+numeric+iran,331,False,0.876,0.8504673046251994,0.876,0.858413717557429,0.7767143779879685,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,tweets+numeric+iran,331,True,0.782,0.8017999713754115,0.782,0.7915202306465464,0.6419378408973963,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,DecisionTree,tweets+numeric+iran,331,False,0.796,0.8019398568019094,0.796,0.7987932920160408,0.6437099927961305,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,tweets+numeric+iran,331,True,0.86,0.856386525281262,0.86,0.8531473609146809,0.8203482230767072,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,RandomForest,tweets+numeric+iran,331,False,0.866,0.8115438596491229,0.866,0.8306255707762557,0.8241382763104962,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,tweets+numeric+iran,331,True,0.728,0.8450266343825665,0.728,0.775726403823178,0.7308971455836538,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,SVM,tweets+numeric+iran,331,False,0.856,0.8326150442477877,0.856,0.8408863469540019,0.7236478778523114,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,tweets+numeric+iran,331,True,0.824,0.8513621554397011,0.824,0.8359492515958619,0.7640771558748959,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,AdaBoost,tweets+numeric+iran,331,False,0.876,0.8300155945419103,0.876,0.8508824049513705,0.7485733679493296,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,tweets+numeric+iran,331,True,0.868,0.849381727065645,0.868,0.8568187960687962,0.8145774749034027,500
5,locals_vs_diaspora,3,26,49,425,26,K-Fold,5,XGBoost,tweets+numeric+iran,331,False,0.868,0.838991847826087,0.868,0.8465642086087417,0.8050030671643885,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,numeric,11,True,0.7733333333333333,0.78103948025987,0.7733333333333333,0.7759362041467305,0.804552590266876,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,numeric,11,False,0.7866666666666666,0.78359477124183,0.7866666666666666,0.7845333333333333,0.8014128728414442,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,DecisionTree,numeric,11,True,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7645211930926217,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,DecisionTree,numeric,11,False,0.76,0.7563398692810457,0.76,0.7576,0.7260596546310832,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,RandomForest,numeric,11,True,0.72,0.7176,0.72,0.7186690433749257,0.7798273155416012,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,RandomForest,numeric,11,False,0.72,0.7141935483870967,0.72,0.6897297297297298,0.7558869701726845,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,SVM,numeric,11,True,0.7733333333333333,0.7878983382209189,0.7733333333333333,0.7771816638370119,0.6801412872841445,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,SVM,numeric,11,False,0.7866666666666666,0.7912664640324215,0.7866666666666666,0.7883950617283951,0.7040816326530612,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,AdaBoost,numeric,11,True,0.7333333333333333,0.7290849673202614,0.7333333333333333,0.7306666666666667,0.7943485086342229,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,AdaBoost,numeric,11,False,0.6933333333333334,0.6770250169033131,0.6933333333333334,0.6741375063392016,0.8069073783359497,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,XGBoost,numeric,11,True,0.68,0.6658181818181819,0.68,0.668361204013378,0.694662480376766,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,XGBoost,numeric,11,False,0.68,0.6600847457627119,0.68,0.6567195767195767,0.672684458398744,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,numeric+iran,31,True,0.72,0.7287256371814093,0.72,0.7232153110047846,0.8006279434850864,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,numeric+iran,31,False,0.76,0.7563398692810457,0.76,0.7576,0.7998430141287285,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,DecisionTree,numeric+iran,31,True,0.7066666666666667,0.6979302458547743,0.7066666666666667,0.7001960784313725,0.6581632653061225,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,DecisionTree,numeric+iran,31,False,0.7466666666666667,0.7392592592592593,0.7466666666666667,0.739340356675618,0.6978021978021978,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,RandomForest,numeric+iran,31,True,0.76,0.7563398692810457,0.76,0.7576,0.804552590266876,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,RandomForest,numeric+iran,31,False,0.6933333333333334,0.6762222222222223,0.6933333333333334,0.6676691280674275,0.7892464678178963,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,SVM,numeric+iran,31,True,0.6666666666666666,0.6697530864197531,0.6666666666666666,0.6680931076962977,0.7103610675039246,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,SVM,numeric+iran,31,False,0.68,0.6745751633986928,0.68,0.6768000000000001,0.7343014128728415,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,AdaBoost,numeric+iran,31,True,0.7066666666666667,0.6979302458547743,0.7066666666666667,0.7001960784313725,0.7323390894819466,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,AdaBoost,numeric+iran,31,False,0.72,0.7106525573192239,0.72,0.7119024994835778,0.7138932496075353,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,XGBoost,numeric+iran,31,True,0.68,0.6698456260720411,0.68,0.6729411764705883,0.6978021978021978,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,XGBoost,numeric+iran,31,False,0.6533333333333333,0.6366060606060606,0.6533333333333333,0.6407246376811594,0.6962323390894819,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,desc+numeric,282,True,0.7733333333333333,0.7755555555555557,0.7733333333333333,0.7743033132334824,0.8014128728414444,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,desc+numeric,282,False,0.7866666666666666,0.78359477124183,0.7866666666666666,0.7845333333333333,0.805337519623234,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,DecisionTree,desc+numeric,282,True,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7645211930926217,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,DecisionTree,desc+numeric,282,False,0.7066666666666667,0.6979302458547743,0.7066666666666667,0.7001960784313725,0.6581632653061225,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,RandomForest,desc+numeric,282,True,0.6933333333333334,0.6820458553791887,0.6933333333333334,0.6844646422915376,0.7704081632653061,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,RandomForest,desc+numeric,282,False,0.72,0.7102222222222222,0.72,0.6965674647572164,0.7460753532182103,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,SVM,desc+numeric,282,True,0.7866666666666666,0.7912664640324215,0.7866666666666666,0.7883950617283951,0.7401883830455258,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,SVM,desc+numeric,282,False,0.8,0.7983999999999999,0.8,0.7990493166963756,0.7378335949764521,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,AdaBoost,desc+numeric,282,True,0.7066666666666667,0.7018300653594771,0.7066666666666667,0.7037333333333333,0.7990580847723705,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,AdaBoost,desc+numeric,282,False,0.72,0.7106525573192239,0.72,0.7119024994835778,0.7982731554160125,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,XGBoost,desc+numeric,282,True,0.6933333333333334,0.6790350877192982,0.6933333333333334,0.6797037037037037,0.6821036106750392,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,XGBoost,desc+numeric,282,False,0.68,0.6600847457627119,0.68,0.6567195767195767,0.672684458398744,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,desc+numeric+iran,302,True,0.7466666666666667,0.7491049382716048,0.7466666666666667,0.7477507618491863,0.7982731554160125,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,LogReg,desc+numeric+iran,302,False,0.7466666666666667,0.7412151616499443,0.7466666666666667,0.7426739408634742,0.8006279434850864,500
5,locals_vs_diaspora,2,26,49,0,26,K-Fold,5,DecisionTree,desc+numeric+iran,302,True,0.7066666666666667,0.6979302458547743,0.7066666666666667,0.7001960784313725,0.6581632653061225,500
