username,display_name,followers_count,following_count,statuses_count,followers_following_ratio,bio_length,account_age_years,verified_flag,network_degree,bio_mentions_iran,cluster
ali_albadiri90,ali.albadiri,2.0,51.0,0.0,0.038461538461538464,142,1.4483230663928817,0,1,0,3
ali_arsalan72,Ali Arsalan,32.0,9.0,0.0,3.2,0,8.038329911019849,0,1,0,0
ali_babaa1234,Ali,1.0,34.0,0.0,0.02857142857142857,0,1.8672142368240932,0,1,0,0
ali_bitarafan5,علی بیطرفان,0.0,3941.0,1332.0,0.0,50,9.119780971937029,0,1,0,1
ali_cheshomi,علی چشمی,4919.0,202.0,1651.0,24.23152709359606,40,9.867214236824093,0,1,1,4
ali_damghani_84,Alireza Damghani,14.0,313.0,7.0,0.044585987261146494,127,1.700205338809035,0,1,1,4
ali_esmaili99,Ali.Esmaili,0.0,31.0,1.0,0.0,0,0.6187542778918549,0,1,0,0
ali_f_alizada,Ali Alizada 🇦🇿,0.0,182.0,8912.0,0.0,155,9.867214236824093,0,1,1,4
ali_geraei,Mohammad Ali Geraei,221.0,18.0,28.0,11.631578947368421,144,8.372347707049967,0,1,0,1
ali_ghm1993,Ali Ghiamy,7.0,669.0,19.0,0.010447761194029851,0,2.0369609856262834,0,1,0,0
ali_hedielou,علی هدیه لو,0.0,2978.0,1332.0,0.0,149,12.28747433264887,0,1,1,4
ali_khezrian,علی خضریان | Ali Khezrian 🇮🇷,0.0,527.0,5747.0,0.0,148,8.120465434633813,0,1,1,4
ali_koleini,paper_jean,89.0,0.0,339.0,89.0,0,6.119096509240246,0,1,0,7
ali_noorani_teh,Ali Noorani,3781.0,1259.0,1332.0,3.000793650793651,129,15.619438740588638,0,1,1,4
ali_rajabi,علی رجبی Ali Rajabi 🇮🇷,0.0,998.0,1332.0,0.0,91,15.121149897330595,0,1,0,1
ali_rezaei_sh,علی رضایی,2092.0,281.0,1332.0,7.418439716312057,22,8.618754277891854,0,1,0,1
ali_sadeghloo,ali sadeghloo,43.0,542.0,10.0,0.07918968692449356,0,13.44832306639288,0,1,0,0
ali_shahoum,Ali,9.0,190.0,14.0,0.04712041884816754,6,9.700205338809035,0,1,0,1
ali_tavakoli_28,hopkinz,90.0,128.0,1448.0,0.6976744186046512,40,13.618069815195073,0,1,0,1
ali12793587,Ali,0.0,1.0,0.0,0.0,0,4.5338809034907595,0,1,0,0
ali1427_rad,Ali rad 109,0.0,119.0,27.0,0.0,0,1.700205338809035,0,1,0,0
ali41766,Ali Yalcin,2.0,40.0,0.0,0.04878048780487805,0,0.6187542778918549,0,1,0,0
ali564m50784,Ali564 M,0.0,24.0,0.0,0.0,0,0.7008898015058179,0,1,0,0
ali593633698253,ali,0.0,11.0,1.0,0.0,0,0.6187542778918549,0,1,0,0
ali7osain,Dr.ali alshekarchi,554.0,703.0,3558.0,0.7869318181818182,157,15.288158795345653,0,1,0,5
ali94185358,Ali,8.0,62.0,3.0,0.12698412698412698,22,6.787132101300479,0,1,0,0
aliaalei,علی عالی🇮🇷,0.0,182.0,4670.0,0.0,97,9.44832306639288,0,1,0,1
aliabc1500,Ali,58.0,203.0,8.0,0.28431372549019607,0,0.8678986995208761,0,1,0,0
aliabz429014,Ali Abz,27.0,563.0,0.0,0.047872340425531915,0,1.78507871321013,0,1,0,0
aliahmadolfati,AliAhmad olfati,197.0,2519.0,27.0,0.07817460317460317,19,11.868583162217659,0,1,0,1
alialahmed_en,Ali AlAhmed,0.0,1374.0,1332.0,0.0,76,14.3709787816564,0,1,0,3
alialiraouf2,ali raouf,51.0,348.0,1408.0,0.14613180515759314,99,12.372347707049967,0,1,0,3
alialjabiri,د. علي الجابري,0.0,989.0,1332.0,0.0,136,16.372347707049965,0,1,0,3
alialkhalede,علي الخالدي - Ali al-Khalidi,0.0,136.0,3705.0,0.0,85,6.954140999315538,0,1,0,3
aliam_es,ایی اِس,4324.0,4447.0,1334.0,0.9721223021582733,36,4.700889801505818,0,1,0,5
aliamoayed,Alireza A. Moayed,4.0,31.0,0.0,0.125,0,9.037645448323067,0,1,0,0
alian2025,adele alian,1.0,58.0,0.0,0.01694915254237288,0,1.2046543463381245,0,1,0,0
aliansari84,Ali Ansari,742.0,1928.0,1334.0,0.3846552617936755,153,12.618754277891854,0,1,1,4
aliaref_,ali aref 🇮🇷,508.0,646.0,1334.0,0.7851622874806801,67,2.2861054072553046,0,1,0,5
aliashtiani12,Ali Ashtiani,26.0,813.0,0.0,0.03194103194103194,0,3.868583162217659,0,1,0,0
aliaydinfromaz,AliAydin,30.0,84.0,260.0,0.35294117647058826,0,1.6180698151950719,0,1,0,0
aliazarids,Ali Azari,7.0,66.0,0.0,0.1044776119402985,0,0.785763175906913,0,1,0,0
aliazimimusic,Ali Azimi,0.0,812.0,5552.0,0.0,46,16.28747433264887,0,34,0,2
alibahaadori,علی بهادری جهرمی,0.0,138.0,2464.0,0.0,79,7.868583162217659,0,1,0,1
alibarghi1,Alireza Soleimanpour,4.0,84.0,11.0,0.047058823529411764,0,9.037645448323067,0,1,0,0
alibazdarian,Alibazdarian65,168.0,1256.0,19.0,0.13365155131264916,33,4.120465434633813,0,1,0,5
aliceciottolina,_soloalice,7.0,22.0,1.0,0.30434782608695654,147,14.954140999315538,0,1,0,3
aliceparkny,Alice Park,0.0,469.0,4818.0,0.0,156,17.371663244353183,0,1,0,3
alicetheca7,alicethecat,0.0,3.0,0.0,0.0,0,0.9527720739219713,0,1,0,0
aliciamata77,ALICIA MATA,0.0,24.0,0.0,0.0,0,0.6187542778918549,0,1,0,0
aliciasummerstv,Alicia Summers,6142.0,854.0,2578.0,7.1836257309941525,146,17.44832306639288,0,1,0,5
alie89700828,alie,37.0,549.0,9.0,0.06727272727272728,0,5.700205338809035,0,1,0,0
aliebrahimzade_,Ali Ebrahimzadeh,0.0,731.0,1364.0,0.0,60,11.288158795345653,0,1,0,3
aliesmaeilib,Ali,0.0,15.0,0.0,0.0,0,0.6187542778918549,0,1,0,0
alietamedia,علی اعطا,0.0,1202.0,4615.0,0.0,102,9.78507871321013,0,1,1,4
alighadimiai,Ali Ghadimi,57.0,86.0,18.0,0.6551724137931034,88,16.78576317590691,0,1,0,3
alighasemi0011,Ali Ghasemi,51.0,98.0,1381.0,0.5151515151515151,12,1.2046543463381245,0,1,0,1
alih1039071,Ali H,0.0,10.0,0.0,0.0,0,0.7008898015058179,0,1,0,0
alihamedanii,Ali Hamedani,0.0,3947.0,1364.0,0.0,122,19.20602327173169,0,1,1,4
alihamid27,Ali Hamid,0.0,438.0,7790.0,0.0,32,8.618754277891854,0,1,0,3
alihaqiqi399879,Ali Haqiqi,0.0,5.0,0.0,0.0,0,0.6187542778918549,0,1,0,0
alihars6,سبزی پلو با ماهی,155.0,304.0,183.0,0.5081967213114754,10,4.785763175906913,0,1,0,5
alihashemi78849,ali hshemi,324.0,3386.0,639.0,0.09565987599645705,0,1.2867898699520877,0,1,0,0
alihgh1393,"Z,Z,A,R_H,C,H,",74.0,153.0,226.0,0.4805194805194805,155,3.1211498973305956,0,1,1,4
alihoseini692,Ali Hoseini,6.0,107.0,4.0,0.05555555555555555,33,6.535249828884326,0,1,0,1
aliibeyranvand,Alireza Beyranvand,0.0,28.0,52.0,0.0,54,6.286105407255304,0,1,1,4
aliidaeii,Ali Daei,0.0,3.0,64.0,0.0,0,4.287474332648871,0,1,0,1
aliiiiinaderi8,🌋Ali Naderi,18.0,645.0,0.0,0.02786377708978328,0,1.0376454483230664,0,1,0,0
aliiorgi,✪ALI✪,722.0,746.0,7052.0,0.9665327978580991,19,1.8672142368240932,0,1,0,5
alijafarifo,علیج,248.0,193.0,2174.0,1.2783505154639174,141,15.868583162217659,0,1,0,1
alijalizi8,علي,0.0,11.0,0.0,0.0,0,1.2046543463381245,0,1,0,0
alijan2056,Ali,8.0,73.0,4.0,0.10810810810810811,0,11.7015742642026,0,1,0,0
alijannatpour,Ali Jannatpour,35.0,249.0,1280.0,0.14,0,11.619438740588638,0,1,0,0
alijoonz121,مرغ انجيرخوار,0.0,1658.0,1370.0,0.0,29,8.038329911019849,0,1,0,1
alijumadaaltha,The Uncovering Journal,47.0,207.0,20.0,0.22596153846153846,46,4.03832991101985,0,1,0,5
alikalaei62,Ali Kalaei,5599.0,4991.0,1373.0,1.1215945512820513,119,11.619438740588638,0,1,0,5
alikalhamadi,Ali Al-Hamadi,0.0,27.0,249.0,0.0,0,8.205338809034908,0,1,0,0
alikarimdoost91,علی کریمدوست پهمدانی,554.0,7490.0,4649.0,0.07395541316246163,29,0.8678986995208761,0,1,0,1
alikarimi_ak8,ali karimi,0.0,30.0,631.0,0.0,0,8.618754277891854,0,28,0,2
alikhani_reza,M.R.Alikhani,1.0,58.0,5.0,0.01694915254237288,0,11.373032169746748,0,1,0,0
alilarijani_ir,Ali Larijani | علی لاریجانی,0.0,2.0,355.0,0.0,10,5.204654346338125,0,22,0,2
alimajidi65256,Ali Majidi,0.0,14.0,2.0,0.0,0,0.6187542778918549,0,1,0,0
alimarouf153082,Ali,241.0,3122.0,2584.0,0.0771693884085815,0,1.6180698151950719,0,1,0,0
alimeelad94,Mohammed Ali,89.0,305.0,1916.0,0.2908496732026144,0,8.785763175906913,0,1,0,5
alimir43,ali mir,0.0,10.0,0.0,0.0,30,2.702258726899384,0,1,0,0
alimohammadkhn,A.M,1.0,24.0,13.0,0.04,0,0.6187542778918549,0,1,0,0
alimojtahedzad3,ali mojtahedzadeh,0.0,288.0,8483.0,0.0,73,7.039014373716633,0,1,0,3
alimokhtari102,Ali Mokhtari,82.0,148.0,1401.0,0.5503355704697986,47,5.286789869952088,0,1,0,5
alimotie1318,Parsi,160.0,753.0,4588.0,0.21220159151193635,44,1.1197809719370295,0,1,0,5
alimoujani,علی موجانی Ali MOUJANI,3023.0,444.0,3172.0,6.793258426966292,159,13.700205338809035,0,1,1,4
alimr70141,MrRezaeiAli,1.0,34.0,0.0,0.02857142857142857,62,0.7008898015058179,0,1,0,1
alinaghi2018,AliNaghi,5675.0,1284.0,1150.0,4.416342412451362,0,8.372347707049967,0,1,0,5
alinazari42166,Ali Nazari,4.0,75.0,0.0,0.05263157894736842,0,0.6187542778918549,0,1,0,0
alinazarij,Ali Nazari Jouybari,517.0,4.0,7.0,103.4,56,1.2046543463381245,0,1,1,7
alinezhadi5,Ali Nezhadi,64.0,1021.0,0.0,0.06262230919765166,0,4.952772073921971,0,1,0,0
alinhotornado1,Alinho Tornado,7.0,125.0,64.0,0.05555555555555555,69,12.952772073921972,0,1,0,3
alir33al,Ali,0.0,70.0,0.0,0.0,2,1.3716632443531827,0,1,0,0
alirabiei_iran,Ali Rabiei,7806.0,0.0,548.0,7806.0,48,5.371663244353183,0,1,0,7
aliramez2,Aliramez,7.0,57.0,105.0,0.1206896551724138,0,12.038329911019849,0,1,0,0
alire0860,alishz,1.0,32.0,2.0,0.030303030303030304,0,0.9527720739219713,0,1,0,0
alireza__ziyaei,Alireza Ziaee,0.0,45.0,0.0,0.0,0,0.6187542778918549,0,1,0,0
alireza_arg,Alireza Ghaffari,700.0,2287.0,3231.0,0.30594405594405594,131,8.372347707049967,0,1,0,1
alireza_didani,Alireza,134.0,58.0,1154.0,2.2711864406779663,0,9.204654346338124,0,1,0,0
alireza_kh29320,Alireza,29.0,509.0,15.0,0.056862745098039215,0,0.9527720739219713,0,1,0,0
alireza_van,Alireza L,1.0,43.0,1.0,0.022727272727272728,0,3.868583162217659,0,1,0,0
alireza4759,رضا,5.0,99.0,1732.0,0.05,77,10.45037645448323,0,1,0,3
alireza84808379,دموکراسی برابری انقلاب قانون,149.0,351.0,8996.0,0.42329545454545453,12,3.701574264202601,0,1,0,1
alirezaabasi_ir,علیرضا عباسی,2505.0,61.0,806.0,40.403225806451616,152,6.3709787816564,0,1,1,4
alirezaakhondi,Alireza Akhondi,0.0,115.0,3031.0,0.0,106,15.449691991786448,0,1,1,4
alirezaami58678,علیرضاامیری☫,1236.0,1994.0,1569.0,0.6195488721804512,32,1.9520876112251881,0,1,0,5
alirezaketabch3,alirezaketabchi,15.0,36.0,58.0,0.40540540540540543,32,6.535249828884326,0,1,0,0
alirezakiani2,Alireza Kiani,0.0,480.0,7356.0,0.0,12,14.3709787816564,0,1,0,3
alirezamm1992,Ali.M,1569.0,1719.0,1155.0,0.9122093023255814,119,7.868583162217659,0,1,0,1
alirezanader,Alireza Nader علیرضا نادر,0.0,5090.0,1154.0,0.0,48,14.45037645448323,0,1,0,3
alirezapunteha,alireza punteha,4.0,311.0,0.0,0.01282051282051282,0,3.701574264202601,0,1,0,0
alirezaroashan,علیرضا روشن,0.0,1286.0,1155.0,0.0,22,9.78507871321013,0,1,0,3
alirezasafarpo7,Alireza Safarpoor,7.0,122.0,77.0,0.056910569105691054,10,4.952772073921971,0,1,0,0
alirezasayeh,علیرضا سایه,0.0,21.0,1155.0,0.0,153,7.449691991786447,0,1,0,3
alirezasha,Alireza,863.0,179.0,0.0,4.794444444444444,0,19.288158795345655,0,1,0,0
alirezashayest1,Alireza Shayesteh,858.0,1990.0,0.0,0.430939226519337,6,10.702258726899384,0,1,0,5
alirezaw_77,Alireza Ejarestaghi,1.0,11.0,2.0,0.08333333333333333,37,3.786447638603696,0,1,0,0
alirezaysf00,Alireza Yosofi,1.0,16.0,0.0,0.058823529411764705,0,0.7008898015058179,0,1,0,0
alirostami89168,Ali Rostami,7.0,73.0,14.0,0.0945945945945946,0,0.6187542778918549,0,1,0,0
alisaberi1987,Alex,469.0,1634.0,633.0,0.2868501529051988,93,4.785763175906913,0,1,0,5
alisajed465625,ALI SAJED,304.0,956.0,77.0,0.3176593521421108,0,0.8678986995208761,0,1,0,0
alisakar030,Ali Şakar,6.0,164.0,0.0,0.03636363636363636,0,0.6187542778918549,0,1,0,0
alisakhravi80,Alisakhravi,18.0,333.0,4.0,0.05389221556886228,18,2.2039698836413417,0,1,0,5
aliscorban,Ali Sina,313.0,386.0,5014.0,0.8087855297157622,27,12.53388090349076,0,1,0,5
alishakourirad,علی‌شکوری‌راد,0.0,129.0,862.0,0.0,91,9.618069815195073,0,1,1,4
alishariat1380,محمدعلی,42.0,293.0,1.0,0.14285714285714285,11,2.1190965092402463,0,1,0,1
alishiri272750,Ali Shiri,0.0,5.0,0.0,0.0,0,1.0376454483230664,0,1,0,1
alisoleymaiii,مبارز صلح,13.0,244.0,57.0,0.053061224489795916,0,2.4503764544832305,0,1,0,0
alisongopnik,Alison Gopnik,0.0,35.0,1845.0,0.0,160,14.869267624914443,0,1,0,3
alistai73159680,Alistair Mckenzie,12.0,116.0,198.0,0.10256410256410256,0,4.287474332648871,0,1,0,0
aliturk43880,Ayigh Turk,187.0,1408.0,3653.0,0.1327182398864443,0,1.2867898699520877,0,1,0,0
alivesali,AliV5,654.0,1163.0,5311.0,0.5618556701030928,66,14.286105407255304,0,1,0,5
alivrd,Ali Vafaei Razdar,0.0,2.0,0.0,0.0,0,0.9527720739219713,0,1,0,0
aliyu_hass50470,Aliyu Adam Hassan,6.0,588.0,7.0,0.010186757215619695,0,3.0390143737166326,0,1,0,0
aliyuhy00700404,Aliyu Hydar,170.0,1575.0,149.0,0.10786802030456853,41,4.4490075290896645,0,1,0,5
alizafarha44881,Ali Zafar Hassani,1.0,38.0,0.0,0.02564102564102564,0,0.6187542778918549,0,1,0,0
alizamaniyan,Ali Zamaniyan,52.0,380.0,544.0,0.13648293963254593,0,15.786447638603697,0,1,0,0
aliziyak,Ali Ziya,0.0,90.0,6185.0,0.0,7,7.701574264202601,0,1,0,3
aljadyf,Aljady Franco,367.0,2327.0,6984.0,0.15764604810996563,53,10.787132101300479,0,1,0,5
alkrdyhsn9718,حسن الكردي,2.0,41.0,0.0,0.047619047619047616,0,1.0376454483230664,0,1,0,0
all_kapped,.,111.0,2343.0,2790.0,0.04735494880546075,27,6.450376454483231,0,1,0,5
allaboutargyle,The New Pilgrim,1917.0,167.0,1632.0,11.410714285714286,0,14.203969883641342,0,1,0,5
allanmau1992,Allan Mau,27.0,560.0,14.0,0.0481283422459893,0,2.2039698836413417,0,1,0,0
allawati,Abbas Al Lawati,7828.0,2389.0,0.0,3.2753138075313806,95,17.204654346338124,0,1,0,5
alldoaa110,الدعاء / prayer,686.0,2.0,698.0,228.66666666666666,103,6.036960985626283,0,1,0,7
allhamjdy48220,ذبیح‌الله امجدی,0.0,2.0,0.0,0.0,0,0.6187542778918549,0,1,0,0
allipayam,Hani Allipayam,36.0,19.0,1.0,1.8,0,8.700889801505818,0,1,0,0
allison61478051,Allison,2.0,10.0,5.0,0.18181818181818182,39,5.119780971937029,0,1,0,0
alltyf_,طيف سامي,0.0,11.0,234.0,0.0,0,3.786447638603696,0,1,0,0
allysonjsmith,Allyson June Smith,2842.0,946.0,3890.0,3.001055966209081,137,15.953456536618754,0,1,0,5
allytheluminus,Vicar~keepitDoPe🥂,41.0,256.0,33.0,0.15953307392996108,49,2.702258726899384,0,1,0,5
almaaward,Astrid Lindgren Memorial Award,2471.0,966.0,1894.0,2.5553257497414683,144,12.952772073921972,0,1,0,5
almaharel,Alma Har'el🌪 עלמה,0.0,1548.0,120.0,0.0,5,15.373032169746748,0,1,0,3
almergaw41256,Almergaw,22.0,1563.0,0.0,0.014066496163682864,0,1.0376454483230664,0,1,0,0
almghdmi,Ali,119.0,235.0,0.0,0.5042372881355932,16,4.287474332648871,0,1,0,0
almirasalsa918,mariaanderson ❥❥❥,448.0,1710.0,657.0,0.2618351841028638,19,13.867214236824093,0,1,0,5
almlkzhyr76434,زهير الملك,8.0,116.0,0.0,0.06837606837606838,0,0.6187542778918549,0,1,0,0
almodarresisays,كلمات المرجع المُدرِّسي,0.0,5.0,3620.0,0.0,97,13.119780971937029,0,1,0,3
almww10,almomo,19.0,776.0,9.0,0.02445302445302445,0,0.785763175906913,0,1,0,0
alnassr_sg,ألعاب النصر المختلفة و الفئات السنية,0.0,3.0,2912.0,0.0,140,4.700889801505818,0,1,0,3
alokobra1643794,alokobra,0.0,39.0,10.0,0.0,0,0.8678986995208761,0,1,0,0
alooupi61211,Alooupi,88.0,2288.0,0.0,0.03844473569244211,0,1.2867898699520877,0,1,0,0
alotlikebirds,A Lot Like Birds,0.0,222.0,1777.0,0.0,38,16.53388090349076,0,1,0,3
alpacinoih,alpacino,40.0,149.0,1261.0,0.26666666666666666,8,7.953456536618754,0,1,0,5
alpaolucci,Aaliyah🌸,1680.0,763.0,8839.0,2.1989528795811517,106,3.1211498973305956,0,1,0,5
alparsai,Ali Parsai,377.0,958.0,5809.0,0.3931178310740355,39,9.700205338809035,0,1,0,5
alpeeoqiw49588,Kelly Poe,27.0,1048.0,0.0,0.025738798856053385,0,0.785763175906913,0,1,0,0
alphard1black,Alphard (Taylor's Version),4211.0,920.0,0.0,4.572204125950054,47,6.119096509240246,0,1,0,5
alphawings,Luke ✍️ megahertz.sol,1855.0,1330.0,0.0,1.3936889556724268,83,19.121149897330596,0,1,0,5
alpsina89,Sina alp,87.0,651.0,40.0,0.1334355828220859,0,2.2861054072553046,0,1,0,0
alraqy51744,ابو نور العراقي,0.0,11.0,0.0,0.0,0,0.6187542778918549,0,1,0,0
alrfat13271,احمد صالح,362.0,5657.0,5.0,0.0639802050194415,0,2.7871321013004793,0,1,0,0
alrob844287,Rob,346.0,2133.0,587.0,0.16213683223992503,44,1.700205338809035,0,1,0,5
alrthaan21,فيصل الرثعآن,382.0,842.0,1057.0,0.4531435349940688,0,10.036960985626283,0,1,0,0
alsenysalifouc8,Alseny Salifou Camara,37.0,1360.0,8.0,0.02718589272593681,0,7.039014373716633,0,1,0,0
alshiraz1,Shiraz Habbib,270.0,2750.0,0.0,0.09814612868047982,0,11.953456536618754,0,1,0,6
alsreaei,Mohammed Alsreaei,61.0,702.0,2200.0,0.08677098150782361,45,9.952087611225188,0,1,0,5
alsynya1,أرض النفاق,220.0,1932.0,580.0,0.11381272633212623,0,4.618754277891855,0,1,0,0
altaf_awan12,Altaf K Awan,1054.0,451.0,1803.0,2.331858407079646,148,7.701574264202601,0,1,0,5
altalqany79443,محمد الطالقاني,0.0,6.0,0.0,0.0,0,0.6187542778918549,0,1,0,0
altendprod,Alt Ending Productions,601.0,0.0,2.0,601.0,0,5.119780971937029,0,1,0,7
alterfutbol,AlterFútbol Podcast,5702.0,58.0,553.0,96.64406779661017,154,7.121149897330596,0,1,0,7
altitudesr,92.5 FM - Denver's Altitude Sports Radio,0.0,978.0,92.0,0.0,153,10.3709787816564,0,1,0,3
altynay1989,Алтынай Аскаровна,0.0,1447.0,23.0,0.0,23,9.952087611225188,0,1,0,3
alwahda_int,Al Wahda FC - EN,6643.0,24.0,7329.0,265.72,53,13.037645448323067,0,1,0,7
alyamaniyeen,313اليماني515,77.0,989.0,1686.0,0.07777777777777778,0,2.4503764544832305,0,1,0,5
alybor11,Aly Borromeo,0.0,483.0,5034.0,0.0,49,15.534565366187543,0,1,0,3
alzindiana,Alzheimer's Association Greater Indiana Chapter,2667.0,1168.0,9573.0,2.281437125748503,121,14.620123203285422,0,1,0,5
am2002rmost,Amir,14.0,252.0,0.0,0.05533596837944664,0,3.373032169746749,0,1,0,0
amadei_paola,Paola Amadei,162.0,28.0,3.0,5.586206896551724,94,12.120465434633813,0,1,1,4
amaeibahar30792,Bahareh Amaei,1.0,83.0,0.0,0.011904761904761904,0,1.0376454483230664,0,1,0,0
amalsaad_lb,Amal Saad,0.0,1581.0,6163.0,0.0,116,8.785763175906913,0,1,0,3
,,0.0,0.0,0.0,0.0,0,6.203969883641341,0,0,0,0
